Policy_ID,Customer_ID,Policy_Type,Premium,Coverage,Start_Date,End_Date,Policy_Status
P001901,C03038,Vehicle,26484.47,883510,2025-12-30,2026-12-30,Expired
P001902,C09352,Life,276019.6,9469478,2025-05-20,2026-05-20,Active
P001903,C07692,Life,153213.08,6748465,2024-02-04,2025-02-04,Expired
P001904,C04116,Life,83251.56,5580400,2022-08-02,2023-08-02,Expired
P001905,C01427,Life,254277.68,8714152,2025-05-17,2026-05-17,Active
P001906,C00497,Health,17894.67,780443,2026-07-18,2027-07-18,Active
P001907,C03353,Health,12198.19,520087,2024-04-27,2025-04-27,Active
P001908,C08794,Vehicle,20520.84,812729,2025-08-30,2026-08-30,Active
P001909,C00759,Health,42856.01,1861255,2026-07-13,2027-07-13,Active
P001910,C00838,Health,36076.91,1908474,2026-05-15,2027-05-15,Active
P001911,C04327,Health,34230.54,1289318,2023-05-03,2024-05-03,Active
P001912,C02128,Health,58217.55,1961778,2026-06-29,2027-06-29,Active
P001913,C01023,Life,80059.55,4237849,2025-12-08,2026-12-08,Active
P001914,C08762,Vehicle,14043.64,594790,2024-01-30,2025-01-30,Active
P001915,C05614,Health,40204.3,1786482,2026-06-10,2027-06-10,Expired
P001916,C05581,Health,45063.35,1535591,2025-12-02,2026-12-02,Active
P001917,C01058,Life,45722.17,4507886,2022-09-24,2023-09-24,Expired
P001918,C09542,Life,78396.83,2861373,2025-04-28,2026-04-28,Active
P001919,C06856,Life,98607.72,4250925,2025-11-05,2026-11-05,Active
P001920,C07349,Life,44605.65,3944885,2021-04-26,2022-04-26,Active
P001921,C09045,Health,29946.31,1044471,2026-04-22,2027-04-22,Expired
P001922,C02129,Vehicle,8131.37,587653,2024-10-23,2025-10-23,Active
P001923,C02767,Vehicle,19142.55,858829,2023-04-16,2024-04-16,Active
P001924,C02109,Vehicle,8686.27,302049,2025-08-12,2026-08-12,Active
P001925,C03617,Health,16483.62,608764,2025-04-17,2026-04-17,Active
P001926,C01545,Health,20949.74,1353280,2024-11-15,2025-11-15,Active
P001927,C06914,Vehicle,13814.96,679030,2023-07-03,2024-07-03,Active
P001928,C01719,Vehicle,5433.8,349246,2023-01-25,2024-01-25,Active
P001929,C07435,Health,9111.57,510819,2026-05-29,2027-05-29,Active
P001930,C07365,Vehicle,9734.53,326604,2025-12-23,2026-12-23,Active
P001931,C06235,Vehicle,10714.07,378056,2026-07-29,2027-07-29,Active
P001932,C00725,Health,14227.91,631793,2024-04-22,2025-04-22,Active
P001933,C06673,Life,30657.44,1403047,2025-12-04,2026-12-04,Active
P001934,C08029,Vehicle,8406.57,562573,2019-07-01,2020-07-01,Active
P001935,C05492,Health,16233.71,614153,2025-04-23,2026-04-23,Active
P001936,C01128,Life,56725.95,2223240,2024-09-05,2025-09-05,Active
P001937,C02957,Life,183209.35,8490291,2026-05-07,2027-05-07,Active
P001938,C05156,Health,10001.01,569926,2024-11-26,2025-11-26,Expired
P001939,C04817,Health,8626.3,767461,2026-04-20,2027-04-20,Expired
P001940,C06202,Life,93299.45,8245056,2023-02-19,2024-02-19,Active
P001941,C06224,Life,160584.41,5947882,2025-07-26,2026-07-26,Active
P001942,C08686,Vehicle,10719.23,731077,2026-07-22,2027-07-22,Active
P001943,C07114,Health,9958.25,522243,2026-05-10,2027-05-10,Active
P001944,C05275,Life,45325.2,2699161,2022-09-22,2023-09-22,Expired
P001945,C08536,Vehicle,15789.85,776133,2022-09-30,2023-09-30,Active
P001946,C03044,Health,11516.23,525771,2026-06-05,2027-06-05,Active
P001947,C06912,Life,119324.04,4248312,2025-07-06,2026-07-06,Active
P001948,C00150,Health,22938.77,1245309,2026-06-28,2027-06-28,Active
P001949,C07574,Life,64780.16,5079421,2025-06-29,2026-06-29,Active
P001950,C04206,Vehicle,17087.01,912916,2025-02-27,2026-02-27,Expired
P001951,C05493,Health,24980.86,1152609,2024-07-01,2025-07-01,Active
P001952,C02690,Health,24012.16,1484662,2021-04-04,2022-04-04,Active
P001953,C04221,Health,10521.76,516948,2026-01-23,2027-01-23,Active
P001954,C09102,Life,100362.29,4982698,2026-07-23,2027-07-23,Expired
P001955,C00842,Vehicle,12531.73,742563,2025-09-26,2026-09-26,Expired
P001956,C08137,Life,112501.79,4376603,2020-12-18,2021-12-18,Active
P001957,C06438,Vehicle,17378.58,790106,2024-01-19,2025-01-19,Active
P001958,C09700,Vehicle,14553.2,651965,2023-04-29,2024-04-29,Active
P001959,C06200,Life,237293.54,8621924,2025-08-07,2026-08-07,Expired
P001960,C02795,Vehicle,6920.88,303876,2022-06-22,2023-06-22,Active
P001961,C07626,Life,67633.1,4575870,2020-12-06,2021-12-06,Active
P001962,C08475,Health,31249.98,1195237,2022-04-16,2023-04-16,Active
P001963,C07890,Health,8871.55,514104,2021-02-26,2022-02-26,Active
P001964,C06608,Health,9527.71,741569,2026-05-12,2027-05-12,Active
P001965,C09195,Life,76563.03,7038275,2026-03-24,2027-03-24,Active
P001966,C08248,Health,12440.78,865211,2025-06-15,2026-06-15,Active
P001967,C01393,Life,69572.14,5126595,2022-08-23,2023-08-23,Active
P001968,C01922,Vehicle,4231.56,406105,2021-06-16,2022-06-16,Active
P001969,C07019,Health,12285.97,732718,2026-03-16,2027-03-16,Active
P001970,C03622,Health,33396.97,1275192,2024-02-28,2025-02-28,Active
P001971,C04849,Health,49932.03,1806953,2026-01-04,2027-01-04,Expired
P001972,C02292,Life,94665.93,3423170,2026-06-10,2027-06-10,Active
P001973,C02134,Health,28398.17,1616848,2022-07-22,2023-07-22,Active
P001974,C00551,Life,145024.73,5102862,2026-01-14,2027-01-14,Active
P001975,C01741,Vehicle,13683.44,861479,2024-08-22,2025-08-22,Active
P001976,C05290,Health,47162.11,1820071,2025-11-06,2026-11-06,Expired
P001977,C01818,Health,47808.76,1724909,2025-05-11,2026-05-11,Active
P001978,C04699,Health,38395.81,1487060,2020-07-29,2021-07-29,Active
P001979,C05182,Vehicle,17692.69,706968,2019-11-19,2020-11-19,Active
P001980,C03019,Health,31496.29,1545614,2026-03-20,2027-03-20,Active
P001981,C00018,Health,38272.14,1602002,2020-10-24,2021-10-24,Active
P001982,C01771,Health,22980.41,1062740,2026-03-28,2027-03-28,Active
P001983,C01889,Health,19989.56,1862597,2024-01-29,2025-01-29,Active
P001984,C02153,Vehicle,9779.11,545770,2025-08-24,2026-08-24,Active
P001985,C01643,Vehicle,11818.27,899125,2025-10-24,2026-10-24,Expired
P001986,C07847,Life,30727.19,2422018,2025-09-07,2026-09-07,Active
P001987,C04194,Health,18069.06,1237306,2024-09-02,2025-09-02,Active
P001988,C09433,Health,22326.98,1205427,2020-10-20,2021-10-20,Active
P001989,C08899,Life,152740.12,9347387,2022-03-25,2023-03-25,Active
P001990,C00534,Life,75373.5,4922352,2022-07-13,2023-07-13,Active
P001991,C00133,Vehicle,16348.18,608824,2019-03-17,2020-03-17,Active
P001992,C07723,Vehicle,16829.73,589852,2022-08-18,2023-08-18,Active
P001993,C08459,Life,34356.83,1642255,2025-07-24,2026-07-24,Active
P001994,C00965,Life,83397.33,5194700,2024-05-27,2025-05-27,Expired
P001995,C08720,Vehicle,8119.14,587796,2026-06-14,2027-06-14,Active
P001996,C06413,Health,46298.38,1639017,2024-04-17,2025-04-17,Active
P001997,C08286,Vehicle,17026.34,663470,2020-11-28,2021-11-28,Active
P001998,C07854,Health,43174.22,1716251,2023-03-13,2024-03-13,Active
P001999,C01096,Health,22204.25,813065,2024-03-26,2025-03-26,Active
P002000,C06930,Health,18322.15,940139,2022-06-08,2023-06-08,Active
P002001,C09255,Health,36260.02,1483015,2026-07-01,2027-07-01,Active
P002002,C01562,Health,31130.14,1156565,2024-04-15,2025-04-15,Active
P002003,C01671,Vehicle,10473.14,737977,2024-03-08,2025-03-08,Active
P002004,C06088,Life,93113.26,7286425,2024-04-27,2025-04-27,Expired
P002005,C06670,Vehicle,6201.78,310151,2025-06-24,2026-06-24,Active
P002006,C05934,Life,87927.56,4783105,2020-05-10,2021-05-10,Active
P002007,C08830,Life,99576.91,6027078,2025-01-16,2026-01-16,Active
P002008,C07946,Vehicle,5829.53,445893,2024-11-04,2025-11-04,Expired
P002009,C03509,Health,47311.46,1820868,2026-01-07,2027-01-07,Expired
P002010,C02003,Life,223742.11,7557976,2020-12-12,2021-12-12,Active
P002011,C05867,Health,28736.54,1620907,2024-03-26,2025-03-26,Active
P002012,C00169,Health,32961.34,1446938,2024-11-09,2025-11-09,Active
P002013,C02589,Health,40333.43,1915337,2025-09-29,2026-09-29,Active
P002014,C05906,Health,16065.37,1524696,2020-01-27,2021-01-27,Active
P002015,C09530,Health,20524.7,1309278,2025-12-21,2026-12-21,Active
P002016,C06385,Life,41509.92,2174060,2026-07-04,2027-07-04,Active
P002017,C07825,Life,176281.3,6482325,2023-12-22,2024-12-22,Active
P002018,C09780,Vehicle,5235.97,416123,2025-08-13,2026-08-13,Active
P002019,C04630,Vehicle,20600.91,707888,2025-10-01,2026-10-01,Expired
P002020,C08561,Health,15083.1,931335,2020-05-08,2021-05-08,Expired
P002021,C09292,Life,80877.78,3663907,2025-07-15,2026-07-15,Expired
P002022,C06875,Life,229486.4,9430131,2023-08-16,2024-08-16,Active
P002023,C06522,Health,15117.44,799246,2023-12-14,2024-12-14,Expired
P002024,C08980,Life,105484.52,5141290,2024-08-31,2025-08-31,Expired
P002025,C06648,Health,28209.25,1465118,2026-02-19,2027-02-19,Active
P002026,C09826,Vehicle,27003.76,977693,2025-10-05,2026-10-05,Active
P002027,C00211,Health,51498.29,1992433,2026-08-05,2027-08-05,Active
P002028,C05279,Vehicle,8850.99,483633,2018-10-14,2019-10-14,Active
P002029,C01920,Life,158023.29,8249042,2024-08-07,2025-08-07,Expired
P002030,C00719,Health,20158.5,1692472,2026-03-18,2027-03-18,Active
P002031,C04869,Health,12863.37,831207,2019-05-28,2020-05-28,Active
P002032,C07835,Vehicle,8865.19,369986,2026-07-26,2027-07-26,Active
P002033,C01299,Health,27974.74,1534918,2025-05-29,2026-05-29,Active
P002034,C09194,Life,82862.84,7186297,2026-02-05,2027-02-05,Active
P002035,C04618,Vehicle,11682.89,641849,2026-08-02,2027-08-02,Active
P002036,C03129,Health,11422.97,593606,2022-09-18,2023-09-18,Active
P002037,C09796,Health,25882.75,1468682,2026-01-02,2027-01-02,Active
P002038,C03980,Health,14325.09,1331886,2025-09-10,2026-09-10,Active
P002039,C09925,Health,13005.81,786220,2025-03-23,2026-03-23,Active
P002040,C08318,Life,24989.34,2144829,2024-10-16,2025-10-16,Active
P002041,C04394,Health,18157.31,1417973,2022-01-02,2023-01-02,Expired
P002042,C01288,Health,22961.92,857751,2026-05-15,2027-05-15,Active
P002043,C04356,Life,63794.98,3082914,2024-10-15,2025-10-15,Active
P002044,C07014,Health,12327.44,523510,2025-11-13,2026-11-13,Active
P002045,C03886,Life,112579.9,4635160,2025-09-25,2026-09-25,Expired
P002046,C05750,Life,201447.74,8416504,2024-08-18,2025-08-18,Expired
P002047,C09170,Vehicle,22603.24,972149,2026-04-19,2027-04-19,Active
P002048,C02408,Life,116541.24,6172822,2025-04-02,2026-04-02,Active
P002049,C02014,Life,185800.66,7331646,2025-02-28,2026-02-28,Expired
P002050,C05154,Health,14003.28,1000255,2026-03-14,2027-03-14,Active
P002051,C08552,Vehicle,5278.31,315267,2025-07-03,2026-07-03,Active
P002052,C04377,Life,137137.05,4700514,2025-08-01,2026-08-01,Active
P002053,C08823,Health,25282.53,1892737,2026-06-27,2027-06-27,Active
P002054,C04274,Health,19098.37,725829,2022-12-17,2023-12-17,Active
P002055,C05826,Life,128369.0,4474885,2025-10-03,2026-10-03,Active
P002056,C06700,Health,14095.66,987395,2026-03-08,2027-03-08,Active
P002057,C07244,Health,31004.25,1343347,2026-07-18,2027-07-18,Active
P002058,C00450,Life,53121.77,4692601,2025-08-22,2026-08-22,Expired
P002059,C02228,Vehicle,7472.67,686903,2024-03-06,2025-03-06,Expired
P002060,C05757,Life,278274.34,9381494,2024-11-03,2025-11-03,Active
P002061,C00811,Life,58299.51,3876606,2022-05-08,2023-05-08,Active
P002062,C04181,Life,177133.76,7519046,2023-05-20,2024-05-20,Expired
P002063,C09001,Vehicle,8754.67,648176,2025-06-26,2026-06-26,Active
P002064,C05439,Health,37271.46,1897480,2025-02-22,2026-02-22,Active
P002065,C07534,Vehicle,17335.76,913455,2026-04-10,2027-04-10,Active
P002066,C06370,Health,33836.54,1555748,2023-04-21,2024-04-21,Expired
P002067,C08417,Health,45134.95,1792576,2025-05-09,2026-05-09,Active
P002068,C01478,Vehicle,18841.39,749312,2024-06-19,2025-06-19,Active
P002069,C01791,Life,145483.75,7283463,2025-04-15,2026-04-15,Active
P002070,C02009,Life,24149.0,1635969,2024-12-17,2025-12-17,Active
P002071,C00683,Vehicle,18967.55,765280,2025-01-14,2026-01-14,Active
P002072,C02817,Life,33984.92,1664503,2026-04-01,2027-04-01,Expired
P002073,C09432,Life,146051.17,5839473,2024-01-01,2025-01-01,Active
P002074,C03775,Health,18092.36,1218753,2025-09-16,2026-09-16,Active
P002075,C06496,Health,56398.09,1894618,2026-02-08,2027-02-08,Expired
P002076,C08879,Life,104866.9,4731991,2026-04-17,2027-04-17,Active
P002077,C07362,Health,32259.76,1427698,2025-04-10,2026-04-10,Active
P002078,C08367,Vehicle,5541.1,501814,2022-02-04,2023-02-04,Expired
P002079,C07475,Vehicle,5108.78,431660,2025-09-26,2026-09-26,Active
P002080,C00047,Health,13674.77,928601,2026-07-25,2027-07-25,Active
P002081,C00031,Vehicle,8323.13,626592,2020-10-15,2021-10-15,Active
P002082,C08251,Life,83153.26,5177013,2025-09-17,2026-09-17,Active
P002083,C06936,Health,14238.79,922368,2025-11-18,2026-11-18,Active
P002084,C01469,Vehicle,12163.09,677048,2025-11-22,2026-11-22,Active
P002085,C01666,Vehicle,18412.33,829837,2026-05-17,2027-05-17,Active
P002086,C01417,Life,94466.62,9086630,2025-05-09,2026-05-09,Active
P002087,C06481,Vehicle,13466.7,614815,2025-11-10,2026-11-10,Active
P002088,C04853,Vehicle,10033.42,569789,2026-06-19,2027-06-19,Active
P002089,C02471,Life,103718.16,9067229,2026-05-06,2027-05-06,Active
P002090,C04374,Life,101843.82,3595845,2024-10-21,2025-10-21,Active
P002091,C08525,Vehicle,13730.38,692437,2024-08-25,2025-08-25,Expired
P002092,C00430,Health,22676.28,1282541,2025-11-12,2026-11-12,Active
P002093,C05245,Vehicle,6810.35,374694,2023-08-23,2024-08-23,Active
P002094,C02120,Health,37436.96,1307038,2026-01-26,2027-01-26,Active
P002095,C00386,Health,26323.31,1035315,2026-06-23,2027-06-23,Active
P002096,C01946,Health,39290.8,1987150,2022-12-23,2023-12-23,Active
P002097,C04225,Vehicle,17397.22,982524,2025-03-09,2026-03-09,Active
P002098,C00474,Health,16055.14,1501863,2026-06-18,2027-06-18,Expired
P002099,C02130,Life,35302.85,1474058,2023-12-24,2024-12-24,Active
P002100,C06557,Vehicle,22461.07,777595,2026-01-26,2027-01-26,Active
P002101,C06999,Life,37998.04,3708302,2026-07-31,2027-07-31,Active
P002102,C01056,Vehicle,12621.5,703017,2026-02-16,2027-02-16,Active
P002103,C03275,Health,44764.48,1587450,2026-01-24,2027-01-24,Expired
P002104,C04962,Life,122894.39,8161714,2025-03-26,2026-03-26,Active
P002105,C05364,Health,52164.28,1880945,2022-01-06,2023-01-06,Active
P002106,C05817,Health,8363.88,686381,2024-12-07,2025-12-07,Active
P002107,C00812,Life,52206.31,3394334,2024-07-27,2025-07-27,Active
P002108,C04574,Vehicle,6310.67,623066,2026-08-03,2027-08-03,Active
P002109,C06138,Health,8013.7,703152,2025-08-06,2026-08-06,Active
P002110,C02389,Health,29525.39,1872630,2025-10-30,2026-10-30,Active
P002111,C09649,Health,21453.93,890909,2026-07-05,2027-07-05,Active
P002112,C06226,Vehicle,7901.76,415593,2026-07-13,2027-07-13,Expired
P002113,C00112,Health,15591.3,623694,2019-07-12,2020-07-12,Expired
P002114,C08910,Life,147852.69,7858398,2022-10-16,2023-10-16,Expired
P002115,C01746,Health,24442.81,1834698,2022-01-18,2023-01-18,Active
P002116,C07852,Life,63686.03,5643299,2025-06-17,2026-06-17,Active
P002117,C01453,Vehicle,18970.42,808763,2022-03-23,2023-03-23,Active
P002118,C00320,Health,12006.43,515155,2025-07-15,2026-07-15,Active
P002119,C08594,Vehicle,10659.29,521321,2026-07-05,2027-07-05,Active
P002120,C03334,Life,156387.96,5459984,2026-06-07,2027-06-07,Active
P002121,C01923,Health,23433.93,1400629,2025-12-09,2026-12-09,Active
P002122,C05866,Life,165621.9,6288577,2021-10-23,2022-10-23,Expired
P002123,C09529,Health,28739.67,1293637,2024-09-28,2025-09-28,Expired
P002124,C03686,Health,7144.68,710087,2024-11-30,2025-11-30,Expired
P002125,C04276,Life,35007.53,3329735,2026-02-11,2027-02-11,Active
P002126,C04890,Health,49218.22,1966464,2023-03-01,2024-03-01,Active
P002127,C05226,Vehicle,27147.23,990881,2025-09-18,2026-09-18,Active
P002128,C07473,Vehicle,9014.61,303281,2026-07-27,2027-07-27,Expired
P002129,C03606,Health,12128.61,534876,2026-07-05,2027-07-05,Expired
P002130,C01053,Health,27862.15,1182675,2025-04-08,2026-04-08,Active
P002131,C04157,Life,40128.72,2365149,2026-01-12,2027-01-12,Expired
P002132,C09677,Vehicle,23767.64,799250,2023-11-10,2024-11-10,Expired
P002133,C00100,Vehicle,11170.49,703553,2026-03-26,2027-03-26,Active
P002134,C07509,Health,43781.66,1590633,2020-06-20,2021-06-20,Active
P002135,C01457,Health,7114.61,566575,2022-10-19,2023-10-19,Active
P002136,C07689,Health,57204.12,1911513,2025-11-16,2026-11-16,Expired
P002137,C04005,Life,246993.43,8487448,2024-02-22,2025-02-22,Active
P002138,C06867,Life,72343.07,5082836,2024-05-19,2025-05-19,Active
P002139,C04510,Life,30278.52,2500416,2023-07-15,2024-07-15,Expired
P002140,C03300,Life,181720.8,6477774,2024-01-20,2025-01-20,Active
P002141,C03800,Vehicle,13294.97,570143,2020-10-10,2021-10-10,Expired
P002142,C04282,Life,93263.6,3277614,2026-03-01,2027-03-01,Active
P002143,C09052,Vehicle,17806.88,648967,2024-08-05,2025-08-05,Expired
P002144,C06463,Life,47702.68,2084932,2026-04-04,2027-04-04,Active
P002145,C07913,Vehicle,16159.24,700189,2025-04-04,2026-04-04,Active
P002146,C01415,Health,37065.07,1416376,2025-06-27,2026-06-27,Active
P002147,C00541,Vehicle,4792.49,391939,2020-01-13,2021-01-13,Active
P002148,C05816,Vehicle,12378.87,497296,2024-08-29,2025-08-29,Active
P002149,C08200,Health,33652.64,1157189,2023-09-05,2024-09-05,Active
P002150,C03681,Health,13730.0,629782,2024-04-22,2025-04-22,Active
P002151,C00755,Health,22762.47,1388560,2023-12-29,2024-12-29,Active
P002152,C04197,Vehicle,8819.67,432442,2022-11-26,2023-11-26,Active
P002153,C02651,Health,13534.54,1329030,2025-01-26,2026-01-26,Expired
P002154,C04523,Life,159927.69,5979872,2023-10-09,2024-10-09,Active
P002155,C09520,Life,74333.8,5754542,2025-12-13,2026-12-13,Active
P002156,C03119,Vehicle,7384.74,336012,2025-06-19,2026-06-19,Active
P002157,C03729,Vehicle,6643.35,429461,2026-04-24,2027-04-24,Expired
P002158,C03887,Vehicle,25556.82,961732,2024-09-28,2025-09-28,Active
P002159,C07108,Vehicle,7767.57,695007,2024-11-23,2025-11-23,Expired
P002160,C08069,Life,122229.53,4533501,2025-10-30,2026-10-30,Expired
P002161,C07326,Health,17369.33,610239,2024-07-14,2025-07-14,Active
P002162,C08484,Health,21123.14,1321680,2025-11-10,2026-11-10,Expired
P002163,C08768,Health,24866.52,833852,2023-07-08,2024-07-08,Active
P002164,C06501,Life,266548.55,8942696,2025-09-23,2026-09-23,Active
P002165,C08427,Life,241811.98,9855760,2022-05-10,2023-05-10,Active
P002166,C07964,Vehicle,15634.4,874630,2026-05-09,2027-05-09,Active
P002167,C00602,Life,51509.76,1908038,2023-04-20,2024-04-20,Active
P002168,C09250,Vehicle,10160.74,471646,2024-03-18,2025-03-18,Active
P002169,C08920,Life,48686.05,3429724,2025-12-26,2026-12-26,Expired
P002170,C06815,Health,18998.23,1865745,2026-06-21,2027-06-21,Active
P002171,C05412,Vehicle,7972.71,454775,2026-06-30,2027-06-30,Expired
P002172,C08748,Health,24321.29,852789,2020-11-30,2021-11-30,Active
P002173,C05523,Health,25338.23,876717,2021-10-15,2022-10-15,Active
P002174,C01045,Life,146052.05,6678849,2019-04-01,2020-04-01,Expired
P002175,C07335,Vehicle,10781.92,723618,2025-02-25,2026-02-25,Active
P002176,C01558,Health,26962.15,1134786,2022-08-06,2023-08-06,Expired
P002177,C03740,Life,186215.15,7297691,2026-02-19,2027-02-19,Expired
P002178,C03523,Life,63974.07,2503425,2026-03-19,2027-03-19,Expired
P002179,C00181,Life,127214.45,5617358,2024-02-01,2025-02-01,Active
P002180,C02116,Vehicle,4920.86,422292,2026-07-08,2027-07-08,Active
P002181,C01700,Vehicle,12099.31,834510,2024-09-10,2025-09-10,Active
P002182,C01380,Health,23298.09,1505580,2023-09-29,2024-09-29,Active
P002183,C07230,Life,71393.83,4038296,2026-06-14,2027-06-14,Expired
P002184,C09144,Health,24122.3,1125713,2025-05-01,2026-05-01,Active
P002185,C00619,Vehicle,11829.71,863621,2025-08-22,2026-08-22,Expired
P002186,C03182,Life,256684.13,9999580,2021-12-02,2022-12-02,Active
P002187,C09852,Life,77263.06,3081873,2025-04-11,2026-04-11,Active
P002188,C01601,Health,10156.19,746050,2025-10-23,2026-10-23,Active
