Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Interest_Rate,EMI,Remaining_Balance,Loan_Status,Start_Date,End_Date
L001586,C05394,Home,5083071,8.66,50532.88,3771033.42,Active,2024-03-01,2039-03-01
L001587,C09316,Home,1903433,9.56,40031.47,392987.27,Active,2022-04-30,2027-04-30
L001588,C07674,Home,2091007,8.57,20676.86,530438.87,Active,2025-01-10,2040-01-10
L001589,C05074,Home,1863619,9.31,23921.33,1240441.87,Active,2026-07-24,2036-07-24
L001590,C02443,Home,5067209,7.95,48278.74,3542466.11,Active,2023-06-14,2038-06-14
L001591,C01281,Auto,1437047,12.16,17395.18,0.0,Closed,2026-05-25,2041-05-25
L001592,C03264,Auto,620316,11.66,8778.24,0.0,Closed,2025-08-24,2035-08-24
L001593,C00345,Home,1809917,8.67,15902.16,0.0,Closed,2025-11-03,2045-11-03
L001594,C00671,Personal,996434,17.7,15832.18,671459.62,Active,2023-09-27,2038-09-27
L001595,C07991,Personal,907440,13.14,10721.98,376229.54,Active,2023-07-19,2043-07-19
L001596,C08333,Home,3164093,9.41,40786.84,0.0,Closed,2026-03-14,2036-03-14
L001597,C08426,Personal,615706,13.37,7376.36,341827.05,Active,2025-11-22,2045-11-22
L001598,C03915,Personal,582585,13.38,6983.74,207624.68,Active,2020-04-03,2040-04-03
L001599,C06948,Auto,1219953,11.31,17019.64,924363.55,Active,2023-06-22,2033-06-22
L001600,C09797,Auto,1820009,10.73,24793.27,0.0,Closed,2025-07-20,2035-07-20
L001601,C01976,Personal,832634,13.21,12535.46,665359.35,Active,2023-01-04,2033-01-04
L001602,C01920,Auto,2066124,9.47,26701.22,1660211.38,Active,2026-01-28,2036-01-28
L001603,C01747,Auto,900106,10.01,19129.02,542497.38,Active,2022-05-12,2027-05-12
L001604,C02085,Home,1611159,9.49,33829.46,780207.04,Active,2025-01-31,2030-01-31
L001605,C07370,Home,2116087,8.6,43516.82,1885995.57,Active,2023-02-04,2028-02-04
L001606,C04112,Home,8487624,7.95,102754.19,6806406.65,Active,2026-01-31,2036-01-31
L001607,C05365,Personal,728113,14.03,9711.26,326636.58,Active,2021-12-18,2036-12-18
L001608,C08319,Home,3366744,7.97,68217.1,2620989.52,Active,2023-08-13,2028-08-13
L001609,C03733,Personal,931291,16.75,13483.41,297395.9,Active,2024-11-29,2044-11-29
L001610,C09876,Auto,1352502,9.72,17664.37,1068800.58,Active,2023-09-20,2033-09-20
L001611,C03783,Auto,2487333,10.01,32884.06,1541445.79,Active,2026-04-28,2036-04-28
L001612,C07343,Home,4790775,8.05,97254.32,0.0,Closed,2025-05-02,2030-05-02
L001613,C02216,Personal,756806,15.4,10189.93,0.0,Closed,2026-06-27,2046-06-27
L001614,C09378,Education,1758092,9.94,23174.94,1453801.36,Active,2026-05-21,2036-05-21
L001615,C04069,Personal,803535,10.71,8987.16,663297.91,Active,2023-11-24,2038-11-24
L001616,C03228,Personal,123020,16.17,1821.4,93346.57,Active,2020-06-14,2035-06-14
L001617,C04031,Auto,1308038,9.58,27522.4,453682.53,Active,2023-02-05,2028-02-05
L001618,C08162,Personal,759722,11.2,8730.63,494081.86,Active,2024-08-06,2039-08-06
L001619,C02380,Personal,934952,14.25,12608.57,0.0,Closed,2024-11-07,2039-11-07
L001620,C09974,Home,1635808,9.61,34443.01,445663.09,Active,2026-05-17,2031-05-17
L001621,C08564,Auto,1353141,11.73,19203.03,463791.1,Active,2025-03-20,2035-03-20
L001622,C07649,Personal,178450,12.68,2630.88,150767.59,Active,2025-07-29,2035-07-29
L001623,C03999,Personal,585637,17.13,10226.53,0.0,Closed,2023-11-12,2033-11-12
L001624,C00869,Home,5707892,9.05,58063.14,4612899.69,Active,2020-12-16,2035-12-16
L001625,C05835,Personal,1407512,16.92,20559.81,564505.58,Active,2024-09-27,2044-09-27
L001626,C06107,Auto,801451,9.34,16769.37,0.0,Closed,2025-09-10,2030-09-10
L001627,C03893,Personal,1143380,11.23,24991.2,332357.43,Active,2025-02-19,2030-02-19
L001628,C05348,Personal,282803,14.24,3566.12,69615.02,Active,2025-12-21,2045-12-21
L001629,C07824,Home,6199588,9.23,63731.41,4802012.54,Active,2022-06-09,2037-06-09
L001630,C01898,Home,1770473,10.46,19526.91,0.0,Closed,2022-07-28,2037-07-28
L001631,C09928,Home,2089078,10.32,20604.96,624002.84,Active,2024-04-10,2044-04-10
L001632,C08247,Home,1770499,8.82,17768.49,747963.9,Active,2023-01-12,2038-01-12
L001633,C09675,Personal,651189,17.08,16211.75,292574.82,Active,2025-12-06,2030-12-06
L001634,C06009,Home,2013418,9.6,42383.99,1663669.97,Active,2023-12-13,2028-12-13
L001635,C03419,Home,3891314,8.7,80211.88,1121043.9,Active,2024-09-28,2029-09-28
L001636,C01033,Personal,831775,13.99,10337.25,643634.69,Active,2025-03-06,2045-03-06
L001637,C07536,Home,2332453,9.8,30565.8,1993943.93,Active,2025-01-12,2035-01-12
L001638,C08761,Home,1658431,8.96,14878.7,964866.78,Active,2024-03-16,2044-03-16
L001639,C00670,Personal,1085593,11.59,15318.89,953230.69,Active,2024-05-22,2034-05-22
L001640,C01263,Personal,897515,10.97,10184.23,0.0,Closed,2025-06-07,2040-06-07
L001641,C00300,Auto,1195151,8.72,24647.27,0.0,Closed,2025-02-18,2030-02-18
L001642,C05488,Personal,665912,12.39,9704.63,567036.5,Active,2025-09-19,2035-09-19
L001643,C09794,Home,2125657,10.12,20682.34,0.0,Closed,2025-11-26,2045-11-26
L001644,C00355,Personal,644100,11.88,14288.62,173166.79,Active,2025-12-11,2030-12-11
L001645,C09375,Education,1445309,8.49,14224.06,0.0,Closed,2026-06-17,2041-06-17
L001646,C00070,Personal,1223038,15.67,20236.68,0.0,Closed,2023-02-26,2033-02-26
L001647,C02364,Personal,1296041,13.42,29768.32,355574.68,Active,2023-08-01,2028-08-01
L001648,C03081,Home,3926274,8.47,38594.56,1069710.29,Active,2025-06-28,2040-06-28
L001649,C07179,Auto,2394826,11.96,53223.19,0.0,Closed,2026-02-11,2031-02-11
L001650,C09359,Personal,651137,14.41,15289.58,0.0,Closed,2020-09-16,2025-09-16
L001651,C05544,Home,2027296,9.4,42477.99,766327.46,Active,2019-11-21,2024-11-21
L001652,C05976,Home,4286712,9.3,55000.68,1000245.02,Active,2023-05-13,2033-05-13
L001653,C00123,Auto,360276,9.98,3867.14,98118.13,Active,2024-08-22,2039-08-22
L001654,C05828,Personal,361609,15.74,4960.5,236416.25,Active,2026-07-17,2046-07-17
L001655,C03455,Auto,2086140,10.59,23176.7,1620785.45,Active,2023-08-10,2038-08-10
L001656,C05647,Personal,470976,14.65,7497.86,298083.38,Active,2026-03-27,2036-03-27
L001657,C04976,Home,1860998,9.54,19477.94,453095.19,Active,2021-08-05,2036-08-05
L001658,C03737,Auto,716180,12.48,16105.29,636326.97,Active,2026-05-28,2031-05-28
L001659,C03831,Home,1934845,8.99,40154.81,1059611.94,Active,2025-01-04,2030-01-04
L001660,C00647,Auto,1515947,11.91,21670.64,881915.94,Active,2023-12-25,2033-12-25
L001661,C03467,Home,1910119,10.07,40650.21,657795.6,Active,2025-08-10,2030-08-10
L001662,C08095,Personal,1452368,15.78,19966.82,926246.73,Active,2020-04-25,2040-04-25
L001663,C08397,Personal,694761,12.51,8567.6,186285.47,Active,2019-06-16,2034-06-16
L001664,C01684,Auto,1313152,8.52,11412.47,1157710.56,Active,2026-07-02,2046-07-02
L001665,C09142,Personal,1188344,16.65,17994.71,271640.69,Active,2025-04-09,2040-04-09
L001666,C00417,Home,5557252,9.17,50609.24,2494627.91,Active,2023-12-06,2043-12-06
L001667,C08887,Auto,2099786,9.02,18919.34,0.0,Closed,2020-02-01,2040-02-01
L001668,C09337,Personal,767156,14.38,9752.19,309150.52,Active,2025-03-29,2045-03-29
L001669,C07609,Personal,348245,15.24,4647.53,0.0,Closed,2024-12-10,2044-12-10
L001670,C06144,Personal,645742,16.78,11132.99,0.0,Closed,2026-04-01,2036-04-01
L001671,C00844,Personal,295591,10.69,6381.26,143272.45,Active,2026-06-08,2031-06-08
L001672,C00520,Home,4467788,9.13,93026.07,3941916.34,Active,2026-01-06,2031-01-06
L001673,C05677,Home,2451490,9.4,25451.34,1086583.95,Active,2026-07-27,2041-07-27
L001674,C04248,Home,2312977,9.11,29437.69,774920.9,Active,2026-01-11,2036-01-11
L001675,C08194,Home,2592531,9.48,27040.57,2072369.03,Active,2019-10-06,2034-10-06
L001676,C01822,Education,416885,8.33,8518.92,292768.28,Active,2023-04-22,2028-04-22
L001677,C09869,Auto,689135,8.81,6911.99,0.0,Closed,2025-06-29,2040-06-29
L001678,C07149,Personal,311123,14.18,7268.35,174054.0,Active,2024-02-26,2029-02-26
L001679,C06911,Personal,541022,15.66,7389.34,0.0,Closed,2025-06-16,2045-06-16
L001680,C03184,Personal,1045560,16.56,17881.12,279638.45,Active,2023-02-28,2033-02-28
L001681,C08612,Auto,431912,8.97,4373.03,0.0,Closed,2026-07-25,2041-07-25
L001682,C08387,Auto,1587661,10.9,34440.47,604600.71,Active,2024-07-05,2029-07-05
L001683,C06393,Auto,1108851,10.92,24064.89,407311.26,Active,2025-03-16,2030-03-16
L001684,C09291,Education,1730462,8.34,21307.46,1389568.75,Active,2024-08-04,2034-08-04
L001685,C03031,Home,2030916,8.3,17368.53,1697076.28,Active,2025-12-31,2045-12-31
L001686,C07236,Personal,1467184,12.71,16886.96,348541.34,Active,2023-09-05,2043-09-05
L001687,C01461,Home,5695866,8.02,54498.45,0.0,Closed,2026-08-05,2041-08-05
L001688,C01691,Home,4826725,9.8,51279.26,3648607.04,Active,2025-07-14,2040-07-14
L001689,C07088,Home,2409055,10.15,23487.82,1710015.3,Active,2025-07-11,2045-07-11
L001690,C02136,Home,1725567,9.32,15882.27,1126724.75,Active,2026-03-13,2046-03-13
L001691,C07319,Auto,569552,10.3,12185.54,0.0,Closed,2022-10-08,2027-10-08
L001692,C07520,Personal,959430,12.7,11950.34,786487.98,Active,2023-01-02,2038-01-02
L001693,C00771,Auto,2100978,11.66,24757.53,1574412.16,Active,2021-11-18,2036-11-18
L001694,C07134,Home,1804170,9.84,38191.4,754495.43,Active,2022-02-14,2027-02-14
L001695,C02043,Home,1948313,8.9,19645.35,0.0,Closed,2026-06-30,2041-06-30
L001696,C06234,Auto,1917285,9.63,24945.87,1587427.36,Active,2026-02-27,2036-02-27
L001697,C03865,Personal,1374867,17.6,34614.11,615405.48,Active,2025-11-04,2030-11-04
L001698,C02082,Personal,1012692,12.88,12733.15,876219.78,Active,2025-11-26,2040-11-26
L001699,C08321,Auto,496259,12.46,5624.21,289344.02,Active,2025-01-30,2045-01-30
L001700,C00101,Personal,1339775,13.37,30738.36,602139.6,Active,2025-11-13,2030-11-13
L001701,C07372,Auto,319490,12.15,3865.3,71310.97,Active,2022-03-21,2037-03-21
L001702,C04377,Home,5975045,10.25,127688.29,5309481.13,Active,2023-12-06,2028-12-06
L001703,C06339,Personal,970483,15.92,14199.4,638502.96,Active,2025-08-13,2040-08-13
L001704,C04690,Personal,756774,14.2,17687.37,312154.25,Active,2026-02-09,2031-02-09
L001705,C03796,Personal,1444478,17.75,36484.08,0.0,Closed,2025-09-06,2030-09-06
L001706,C08158,Auto,730937,8.62,15038.6,0.0,Closed,2024-09-27,2029-09-27
L001707,C05130,Home,4208337,10.08,40834.67,3528220.49,Active,2025-11-26,2045-11-26
L001708,C00501,Personal,873596,16.62,21533.01,0.0,Closed,2025-09-17,2030-09-17
L001709,C08676,Auto,1389209,12.03,30923.25,329240.58,Active,2024-01-03,2029-01-03
L001710,C04526,Education,1581305,10.06,15322.85,1234624.37,Active,2021-07-30,2041-07-30
L001711,C04227,Home,2466144,7.86,23368.87,0.0,Closed,2024-07-21,2039-07-21
L001712,C05607,Home,2366740,9.41,49601.92,1731586.48,Active,2025-05-30,2030-05-30
L001713,C08222,Personal,1127822,17.82,18016.81,0.0,Closed,2023-08-09,2038-08-09
L001714,C04037,Personal,292517,12.48,3601.53,190982.36,Active,2022-05-31,2037-05-31
L001715,C04796,Home,5566398,9.48,71966.89,4716959.64,Active,2026-05-23,2036-05-23
L001716,C00352,Personal,545593,10.6,7392.54,343973.39,Active,2024-05-13,2034-05-13
L001717,C07364,Personal,813975,12.06,9800.51,0.0,Closed,2019-10-03,2034-10-03
L001718,C09961,Education,2104306,9.97,44679.23,0.0,Closed,2023-06-14,2028-06-14
L001719,C04716,Education,962616,9.16,8760.21,0.0,Closed,2025-08-08,2045-08-08
L001720,C09754,Personal,939290,11.91,11218.73,394139.05,Active,2025-07-26,2040-07-26
L001721,C06125,Auto,1510564,11.09,20885.05,1246183.02,Active,2025-02-13,2035-02-13
L001722,C02004,Home,1508696,10.18,20088.21,854874.98,Active,2025-03-21,2035-03-21
L001723,C07300,Personal,838106,12.49,18851.39,629881.73,Active,2023-01-02,2028-01-02
L001724,C09478,Education,2007109,9.52,42172.64,1286865.01,Active,2023-10-30,2028-10-30
L001725,C03502,Home,1901103,9.7,17969.8,1458878.41,Active,2023-03-12,2043-03-12
L001726,C01425,Personal,678658,14.47,8671.89,558922.92,Active,2022-10-10,2042-10-10
L001727,C02427,Education,1244147,10.88,17053.72,340223.29,Active,2023-05-22,2033-05-22
L001728,C02842,Personal,600730,10.99,13058.33,169513.87,Active,2023-12-16,2028-12-16
L001729,C02348,Auto,1148422,10.07,24440.15,371114.8,Active,2021-12-02,2026-12-02
L001730,C01911,Personal,1138450,12.04,16359.79,795099.42,Active,2025-11-27,2035-11-27
L001731,C08081,Personal,106515,11.21,1114.7,32295.91,Active,2023-10-07,2043-10-07
L001732,C07608,Auto,657003,9.76,13881.91,438543.77,Active,2026-07-24,2031-07-24
L001733,C03503,Personal,126706,15.5,1715.45,98290.84,Active,2020-06-02,2040-06-02
L001734,C00526,Home,2791460,8.01,56614.1,617808.52,Active,2026-06-08,2031-06-08
L001735,C07195,Personal,1124054,17.05,16530.38,367286.32,Active,2026-08-03,2046-08-03
L001736,C01599,Auto,909555,11.84,12965.48,0.0,Closed,2026-03-17,2036-03-17
L001737,C07194,Personal,309699,12.78,3873.72,119429.07,Active,2025-12-08,2040-12-08
L001738,C06598,Auto,1379360,11.15,15807.93,1228330.1,Active,2023-03-19,2038-03-19
L001739,C03234,Home,2899802,10.17,28311.11,1217775.01,Active,2025-06-19,2045-06-19
L001740,C06372,Home,1543468,7.94,12852.61,0.0,Closed,2024-10-22,2044-10-22
L001741,C09477,Personal,397026,13.18,9070.19,151382.56,Active,2025-09-07,2030-09-07
L001742,C09126,Auto,1807516,9.33,37811.21,418674.78,Active,2026-02-23,2031-02-23
L001743,C06494,Auto,1448920,12.01,15963.96,0.0,Closed,2025-11-17,2045-11-17
L001744,C07751,Auto,1033802,9.56,10832.68,0.0,Closed,2025-11-04,2040-11-04
L001745,C05161,Personal,975129,17.59,15416.89,849561.65,Active,2026-03-14,2041-03-14
L001746,C06662,Personal,819898,16.76,20270.92,476754.8,Active,2026-07-29,2031-07-29
L001747,C02268,Home,7321657,8.37,149756.68,3076057.35,Active,2024-02-25,2029-02-25
L001748,C00452,Personal,415050,14.42,5645.0,180536.7,Active,2021-03-10,2036-03-10
L001749,C03977,Personal,704524,10.98,7998.75,613874.89,Active,2025-04-14,2040-04-14
L001750,C08057,Home,2743761,7.87,22728.43,1642892.8,Active,2026-04-28,2046-04-28
L001751,C05795,Personal,101345,10.87,1388.58,71115.22,Active,2026-06-16,2036-06-16
L001752,C03692,Auto,1695289,12.33,24646.97,0.0,Closed,2023-01-04,2033-01-04
L001753,C06081,Personal,399146,17.97,7184.31,102667.58,Active,2026-07-26,2036-07-26
L001754,C02288,Education,334791,9.42,3479.83,142302.85,Active,2025-02-26,2040-02-26
L001755,C07571,Home,2337001,10.4,50115.57,0.0,Closed,2023-09-16,2028-09-16
L001756,C05655,Auto,1603320,9.19,14621.98,1081061.07,Active,2026-01-23,2046-01-23
L001757,C05108,Personal,518395,12.38,5845.9,357307.08,Active,2023-05-05,2043-05-05
L001758,C04836,Home,3876765,10.28,38133.63,2468816.37,Active,2024-07-10,2044-07-10
L001759,C05462,Auto,2132461,8.88,19022.04,1167158.55,Active,2020-02-07,2040-02-07
L001760,C09414,Auto,1799711,10.37,17811.07,408511.28,Active,2022-09-21,2042-09-21
L001761,C05919,Personal,1272117,10.7,12871.92,1019716.38,Active,2023-09-04,2043-09-04
L001762,C03514,Home,2517729,9.24,25897.19,1308492.25,Active,2023-05-14,2038-05-14
L001763,C06102,Personal,715185,10.9,7333.45,308205.07,Active,2025-12-30,2045-12-30
L001764,C01710,Personal,1186342,13.95,27573.36,843343.96,Active,2022-01-09,2027-01-09
L001765,C01010,Auto,748995,9.83,15851.35,0.0,Closed,2023-12-17,2028-12-17
L001766,C04602,Personal,794802,16.98,19744.33,340104.44,Active,2023-08-11,2028-08-11
L001767,C02168,Home,1722383,9.6,22381.63,383927.91,Active,2024-09-29,2034-09-29
L001768,C06511,Home,2798350,8.4,27392.67,683995.52,Active,2025-01-01,2040-01-01
L001769,C07689,Home,4115836,9.56,86560.95,3263382.74,Active,2024-07-13,2029-07-13
L001770,C03757,Auto,2480293,8.89,31271.84,2189455.16,Active,2024-07-12,2034-07-12
L001771,C09485,Personal,919386,10.92,19953.02,516139.93,Active,2026-02-25,2031-02-25
L001772,C09687,Personal,592679,16.81,9041.67,0.0,Closed,2025-02-15,2040-02-15
L001773,C02126,Personal,1480260,15.13,19634.24,1309792.5,Active,2024-10-03,2044-10-03
L001774,C08017,Personal,1478804,12.31,21482.39,1030688.93,Active,2024-12-11,2034-12-11
L001775,C07377,Personal,1334727,14.2,17954.82,549431.17,Active,2022-06-15,2037-06-15
L001776,C06111,Home,2374295,9.94,31297.65,1377191.78,Active,2024-11-29,2034-11-29
L001777,C05963,Personal,123109,14.85,2919.07,33823.62,Active,2026-07-16,2031-07-16
L001778,C05772,Personal,189405,17.31,2956.67,0.0,Closed,2025-09-15,2040-09-15
L001779,C09817,Personal,1061229,12.58,15583.48,319336.86,Active,2025-03-30,2035-03-30
L001780,C02278,Personal,831558,17.27,12368.33,646829.21,Active,2026-05-12,2046-05-12
L001781,C01140,Education,2951184,10.16,32003.07,882212.99,Active,2025-02-11,2040-02-11
L001782,C00385,Home,2770580,10.27,59235.39,0.0,Closed,2024-09-14,2029-09-14
L001783,C08367,Personal,889625,17.72,15869.71,223128.12,Active,2020-12-11,2030-12-11
L001784,C05066,Home,1637739,8.28,15916.96,808212.24,Active,2020-07-31,2035-07-31
L001785,C07787,Auto,1993550,8.77,41160.64,0.0,Closed,2024-10-10,2029-10-10
L001786,C05945,Home,1904919,9.5,17756.34,0.0,Closed,2023-06-27,2043-06-27
L001787,C03473,Personal,585563,17.86,10498.26,165990.25,Active,2026-05-21,2036-05-21
L001788,C07549,Home,7943851,9.77,75453.31,0.0,Closed,2025-05-09,2045-05-09
L001789,C02745,Education,1250605,8.34,25561.75,797854.13,Active,2026-05-08,2031-05-08
L001790,C05188,Auto,423561,12.19,5135.33,247928.58,Active,2023-10-21,2038-10-21
L001791,C00276,Home,3906606,9.17,49847.37,2319506.69,Active,2026-05-03,2036-05-03
L001792,C08183,Home,1921931,9.73,18204.56,0.0,Closed,2023-04-14,2043-04-14
L001793,C00133,Home,1701636,7.76,34307.92,735003.34,Active,2019-02-18,2024-02-18
L001794,C03987,Personal,394781,17.2,6131.74,0.0,Closed,2022-12-28,2037-12-28
L001795,C09698,Personal,250921,13.06,2950.46,189387.05,Active,2026-01-23,2046-01-23
L001796,C01338,Home,2550359,8.56,31702.7,0.0,Closed,2026-03-23,2036-03-23
L001797,C04048,Personal,1411707,13.32,32352.4,1144845.43,Active,2023-07-21,2028-07-21
L001798,C01382,Auto,723259,8.97,9150.2,377268.81,Active,2025-08-13,2035-08-13
L001799,C03221,Home,2107956,10.27,23001.66,1369046.52,Active,2023-03-20,2038-03-20
L001800,C08465,Auto,962125,12.37,21582.27,703333.69,Active,2025-02-13,2030-02-13
L001801,C01797,Personal,1381878,14.25,17435.42,715592.9,Active,2020-01-24,2040-01-24
L001802,C03816,Auto,2275427,12.25,27675.99,1996477.15,Active,2025-02-10,2040-02-10
L001803,C09582,Personal,520502,13.01,11845.68,269119.76,Active,2025-01-17,2030-01-17
L001804,C01930,Personal,1491116,17.34,37331.22,1265900.33,Active,2024-06-09,2029-06-09
L001805,C04639,Home,2448252,9.33,51214.69,2082154.68,Active,2025-10-20,2030-10-20
L001806,C07083,Personal,1384364,17.47,20802.1,0.0,Closed,2024-11-27,2044-11-27
L001807,C08614,Home,1543768,7.81,12730.75,686612.62,Active,2026-02-09,2046-02-09
L001808,C02581,Home,2772628,9.84,36395.27,2387927.02,Active,2021-12-27,2031-12-27
L001809,C01777,Personal,511407,14.51,6549.75,196100.8,Active,2025-05-16,2045-05-16
L001810,C02687,Auto,518692,10.05,5022.69,310798.66,Active,2025-06-19,2045-06-19
L001811,C04640,Home,2077851,7.85,41982.32,0.0,Closed,2026-08-04,2031-08-04
L001812,C08403,Auto,1842281,9.91,19695.93,1583356.23,Active,2023-08-27,2038-08-27
L001813,C06536,Personal,1334420,10.58,13394.37,371189.29,Active,2022-05-20,2042-05-20
L001814,C05197,Personal,1291284,10.84,27972.72,0.0,Closed,2024-11-18,2029-11-18
L001815,C07716,Personal,219293,11.07,3029.46,153983.78,Active,2023-02-24,2033-02-24
L001816,C04978,Personal,1363357,15.41,22339.28,0.0,Closed,2025-10-27,2035-10-27
L001817,C09851,Personal,934286,14.09,21782.82,790906.26,Active,2024-06-14,2029-06-14
L001818,C07375,Auto,1163443,10.48,12846.26,0.0,Closed,2025-01-03,2040-01-03
L001819,C07233,Home,1965087,9.64,20686.25,0.0,Closed,2024-09-08,2039-09-08
L001820,C01820,Home,1842697,8.23,17855.31,960057.26,Active,2021-02-01,2036-02-01
L001821,C06403,Personal,826947,17.25,12287.12,626421.9,Active,2025-07-20,2045-07-20
L001822,C03560,Home,1773151,8.19,21691.64,696072.54,Active,2026-01-23,2036-01-23
L001823,C05201,Home,1575219,10.43,15652.67,917353.85,Active,2026-07-26,2046-07-26
L001824,C07170,Home,3592569,10.01,38627.91,2267185.29,Active,2025-12-13,2040-12-13
L001825,C03722,Auto,654390,8.74,5778.74,193738.07,Active,2024-02-03,2044-02-03
L001826,C03471,Personal,193146,12.18,2150.99,115547.76,Active,2024-10-05,2044-10-05
L001827,C03820,Home,1659985,7.59,15473.29,0.0,Closed,2026-05-01,2041-05-01
L001828,C03156,Home,2910201,10.27,31755.62,0.0,Closed,2022-03-29,2037-03-29
L001829,C01854,Personal,157346,13.06,1850.16,0.0,Closed,2024-09-05,2044-09-05
L001830,C00321,Home,2271137,9.76,47987.19,529784.69,Active,2026-01-07,2031-01-07
L001831,C00002,Auto,1505520,11.93,16503.66,597007.73,Active,2026-01-25,2046-01-25
L001832,C01778,Personal,645470,11.72,6981.59,132431.63,Active,2024-06-20,2044-06-20
