Card_ID,Customer_ID,Card_Type,Credit_Limit,Outstanding_Balance,Available_Credit,Card_Status,Issue_Date,Expiry_Date
CC002352,C04056,Gold,79215,38513.06,40701.94,Active,2026-04-17,2031-04-17
CC002353,C05406,Gold,482243,76931.04,405311.96,Active,2024-11-29,2029-11-29
CC002354,C04013,Gold,707308,93347.98,613960.02,Active,2021-12-25,2026-12-25
CC002355,C04778,Platinum,208890,164266.74,44623.26,Active,2024-01-21,2029-01-21
CC002356,C08223,Platinum,1849029,437144.84,1411884.16,Active,2023-09-15,2028-09-15
CC002357,C08721,Gold,63952,37850.62,26101.38,Active,2025-05-15,2030-05-15
CC002358,C02864,Gold,728040,124277.9,603762.1,Active,2024-09-21,2029-09-21
CC002359,C00037,Platinum,2031396,1335131.99,696264.01,Active,2026-01-07,2031-01-07
CC002360,C06927,Platinum,239225,72505.17,166719.83,Active,2026-04-04,2031-04-04
CC002361,C09471,Silver,194089,32083.61,162005.39,Active,2025-11-20,2030-11-20
CC002362,C01374,Gold,66926,42710.7,24215.3,Active,2025-10-11,2030-10-11
CC002363,C00153,Platinum,741380,589097.0,152283.0,Active,2023-12-04,2028-12-04
CC002364,C05304,Silver,119499,49381.31,70117.69,Active,2026-03-18,2031-03-18
CC002365,C07318,Gold,651832,83440.38,568391.62,Active,2026-07-25,2031-07-25
CC002366,C03844,Platinum,450725,110956.98,339768.02,Active,2026-01-12,2031-01-12
CC002367,C06149,Gold,359804,178761.64,181042.36,Expired,2026-02-20,2031-02-20
CC002368,C02829,Gold,215667,43097.98,172569.02,Active,2025-12-20,2030-12-20
CC002369,C06387,Gold,291401,130908.57,160492.43,Active,2026-02-13,2031-02-13
CC002370,C01923,Platinum,1419935,302489.8,1117445.2,Active,2025-10-24,2030-10-24
CC002371,C08459,Platinum,987127,147865.45,839261.55,Active,2025-06-02,2030-06-02
CC002372,C00748,Gold,696250,546513.52,149736.48,Active,2026-07-04,2031-07-04
CC002373,C04163,Gold,347269,263188.45,84080.55,Expired,2024-08-14,2029-08-14
CC002374,C01758,Silver,125282,87860.55,37421.45,Active,2025-12-31,2030-12-31
CC002375,C04684,Platinum,335249,136975.83,198273.17,Active,2022-07-14,2027-07-14
CC002376,C05169,Platinum,528881,191231.82,337649.18,Active,2026-07-24,2031-07-24
CC002377,C05825,Gold,475594,339662.59,135931.41,Expired,2026-07-07,2031-07-07
CC002378,C04678,Gold,259830,160764.56,99065.44,Active,2025-11-27,2030-11-27
CC002379,C02715,Platinum,816657,170022.73,646634.27,Active,2026-04-30,2031-04-30
CC002380,C05673,Gold,797828,302772.77,495055.23,Active,2024-10-13,2029-10-13
CC002381,C05355,Gold,684734,389206.5,295527.5,Active,2023-05-23,2028-05-23
CC002382,C06354,Gold,761109,555676.97,205432.03,Active,2025-03-04,2030-03-04
CC002383,C01021,Gold,313611,232769.06,80841.94,Active,2024-03-26,2029-03-26
CC002384,C06860,Platinum,409160,155916.28,253243.72,Active,2025-10-09,2030-10-09
CC002385,C01199,Gold,709917,176659.03,533257.97,Active,2025-04-26,2030-04-26
CC002386,C05735,Platinum,1753320,222316.83,1531003.17,Active,2025-06-17,2030-06-17
CC002387,C05404,Gold,423839,137379.2,286459.8,Active,2026-04-12,2031-04-12
CC002388,C01023,Platinum,1597515,229531.24,1367983.76,Active,2026-07-07,2031-07-07
CC002389,C01049,Platinum,1792811,447117.35,1345693.65,Active,2024-07-21,2029-07-21
CC002390,C06025,Silver,140866,40695.3,100170.7,Active,2026-01-16,2031-01-16
CC002391,C07319,Platinum,945246,275760.13,669485.87,Active,2024-07-09,2029-07-09
CC002392,C01540,Platinum,673349,478012.06,195336.94,Active,2022-12-17,2027-12-17
CC002393,C01529,Platinum,472050,108030.91,364019.09,Active,2021-03-13,2026-03-13
CC002394,C06558,Platinum,649350,220398.09,428951.91,Active,2020-01-18,2025-01-18
CC002395,C07169,Gold,566242,429981.04,136260.96,Active,2024-02-14,2029-02-14
CC002396,C03825,Gold,368494,285919.24,82574.76,Active,2021-12-23,2026-12-23
CC002397,C04448,Gold,179505,66847.05,112657.95,Active,2022-12-27,2027-12-27
CC002398,C09766,Platinum,2052269,490475.84,1561793.16,Active,2026-04-07,2031-04-07
CC002399,C06153,Platinum,1103284,360346.68,742937.32,Expired,2025-02-17,2030-02-17
CC002400,C03716,Platinum,2357840,1597824.35,760015.65,Active,2025-05-08,2030-05-08
CC002401,C05517,Gold,680938,513204.98,167733.02,Active,2020-12-09,2025-12-09
CC002402,C02052,Gold,626127,177796.2,448330.8,Active,2022-06-12,2027-06-12
CC002403,C08528,Platinum,331824,180513.96,151310.04,Active,2026-08-03,2031-08-03
CC002404,C09182,Gold,238258,60287.84,177970.16,Expired,2025-07-10,2030-07-10
CC002405,C00560,Silver,173153,111176.19,61976.81,Active,2024-12-25,2029-12-25
CC002406,C06914,Platinum,1239905,950590.3,289314.7,Expired,2019-02-17,2024-02-17
CC002407,C07792,Gold,215069,77248.37,137820.63,Active,2020-01-18,2025-01-18
CC002408,C00514,Platinum,1443753,651796.21,791956.79,Active,2023-11-25,2028-11-25
CC002409,C01524,Silver,149537,58295.15,91241.85,Active,2025-11-04,2030-11-04
CC002410,C05803,Platinum,646535,301426.82,345108.18,Active,2026-07-26,2031-07-26
CC002411,C08102,Gold,384354,161880.87,222473.13,Active,2026-07-25,2031-07-25
CC002412,C09971,Gold,370558,177843.39,192714.61,Active,2026-03-28,2031-03-28
CC002413,C04088,Platinum,658745,358274.98,300470.02,Active,2024-08-02,2029-08-02
CC002414,C00128,Platinum,304045,242249.15,61795.85,Active,2026-07-05,2031-07-05
CC002415,C06167,Silver,34306,18229.6,16076.4,Active,2026-03-13,2031-03-13
CC002416,C04009,Gold,771194,130942.15,640251.85,Active,2022-04-06,2027-04-06
CC002417,C01955,Silver,38555,21875.99,16679.01,Active,2025-10-15,2030-10-15
CC002418,C06757,Gold,676713,328958.0,347755.0,Active,2026-08-01,2031-08-01
CC002419,C02725,Platinum,330485,114159.29,216325.71,Active,2025-06-07,2030-06-07
CC002420,C00208,Gold,615035,64777.7,550257.3,Active,2025-11-02,2030-11-02
CC002421,C07405,Silver,104345,29981.07,74363.93,Active,2026-02-03,2031-02-03
CC002422,C00167,Gold,634861,362702.8,272158.2,Active,2025-09-17,2030-09-17
CC002423,C04131,Platinum,868523,96294.05,772228.95,Active,2024-03-28,2029-03-28
CC002424,C05661,Gold,744172,501589.84,242582.16,Active,2025-09-18,2030-09-18
CC002425,C01633,Gold,799982,635970.0,164012.0,Active,2026-02-21,2031-02-21
CC002426,C08985,Platinum,1204038,639810.79,564227.21,Active,2025-01-02,2030-01-02
CC002427,C02815,Gold,649946,123625.79,526320.21,Active,2024-12-31,2029-12-31
CC002428,C05508,Platinum,382155,146053.26,236101.74,Active,2026-02-08,2031-02-08
CC002429,C08451,Gold,442189,75041.48,367147.52,Active,2023-07-17,2028-07-17
CC002430,C07397,Gold,611054,421701.51,189352.49,Active,2025-01-09,2030-01-09
CC002431,C05745,Gold,779763,164792.94,614970.06,Active,2026-01-22,2031-01-22
CC002432,C02406,Gold,226885,92159.49,134725.51,Active,2026-05-13,2031-05-13
CC002433,C09701,Gold,229169,122071.39,107097.61,Active,2026-07-07,2031-07-07
CC002434,C08414,Gold,179892,66143.3,113748.7,Active,2025-09-05,2030-09-05
CC002435,C09089,Gold,675745,367689.21,308055.79,Active,2026-05-11,2031-05-11
CC002436,C01020,Platinum,2168439,1579786.89,588652.11,Active,2025-08-09,2030-08-09
CC002437,C02528,Gold,457167,278149.01,179017.99,Active,2023-11-18,2028-11-18
CC002438,C05428,Gold,473132,265654.34,207477.66,Active,2026-04-05,2031-04-05
CC002439,C00572,Gold,194479,22598.18,171880.82,Expired,2019-02-19,2024-02-19
CC002440,C02428,Gold,59080,24895.69,34184.31,Active,2023-07-23,2028-07-23
CC002441,C04662,Platinum,1392367,394591.62,997775.38,Active,2024-01-05,2029-01-05
CC002442,C01011,Gold,578952,427789.6,151162.4,Active,2023-04-04,2028-04-04
CC002443,C02952,Gold,223023,86894.58,136128.42,Active,2025-02-13,2030-02-13
CC002444,C05229,Platinum,1241022,721201.92,519820.08,Active,2026-05-12,2031-05-12
CC002445,C01350,Gold,672780,448060.94,224719.06,Active,2023-11-14,2028-11-14
CC002446,C05027,Silver,76839,43165.57,33673.43,Active,2025-07-06,2030-07-06
CC002447,C00177,Platinum,322900,252876.27,70023.73,Expired,2026-04-15,2031-04-15
CC002448,C06752,Gold,773028,80016.27,693011.73,Active,2024-02-05,2029-02-05
CC002449,C01667,Gold,327500,76959.78,250540.22,Active,2025-04-16,2030-04-16
CC002450,C03524,Gold,736603,466028.6,270574.4,Active,2026-01-31,2031-01-31
CC002451,C06455,Platinum,1254993,151412.81,1103580.19,Active,2022-06-18,2027-06-18
CC002452,C02587,Gold,332729,95597.49,237131.51,Active,2026-05-30,2031-05-30
CC002453,C06244,Platinum,565484,336835.35,228648.65,Active,2023-03-28,2028-03-28
CC002454,C05560,Silver,159971,64827.19,95143.81,Blocked,2022-05-25,2027-05-25
CC002455,C03786,Platinum,462241,102188.39,360052.61,Active,2026-03-11,2031-03-11
CC002456,C08562,Gold,103684,80179.86,23504.14,Active,2025-03-30,2030-03-30
CC002457,C05984,Gold,184030,58541.71,125488.29,Active,2025-01-03,2030-01-03
CC002458,C07477,Platinum,711528,287051.86,424476.14,Active,2024-05-21,2029-05-21
CC002459,C01261,Silver,101217,67929.21,33287.79,Active,2019-11-18,2024-11-18
CC002460,C06002,Platinum,650167,155913.0,494254.0,Active,2024-09-24,2029-09-24
CC002461,C07494,Gold,46847,19421.94,27425.06,Active,2021-01-21,2026-01-21
CC002462,C00692,Platinum,465356,237707.79,227648.21,Active,2022-01-13,2027-01-13
CC002463,C08792,Gold,199108,152370.32,46737.68,Active,2025-06-06,2030-06-06
CC002464,C08430,Gold,320219,72348.03,247870.97,Active,2024-08-24,2029-08-24
CC002465,C01841,Platinum,575122,156273.7,418848.3,Active,2025-08-22,2030-08-22
CC002466,C07164,Platinum,1104170,712918.61,391251.39,Active,2023-07-19,2028-07-19
CC002467,C01586,Gold,211430,127230.5,84199.5,Active,2026-08-04,2031-08-04
CC002468,C01751,Silver,114295,83334.86,30960.14,Active,2026-06-02,2031-06-02
CC002469,C08820,Gold,422481,198178.93,224302.07,Active,2025-12-03,2030-12-03
CC002470,C09128,Platinum,2074867,1581857.32,493009.68,Active,2025-04-16,2030-04-16
CC002471,C01823,Platinum,642237,370886.95,271350.05,Active,2026-07-23,2031-07-23
CC002472,C07831,Platinum,407775,97044.85,310730.15,Active,2026-03-14,2031-03-14
CC002473,C03308,Silver,101936,40251.07,61684.93,Active,2024-05-24,2029-05-24
CC002474,C05967,Gold,542753,278877.22,263875.78,Active,2026-03-06,2031-03-06
CC002475,C08648,Platinum,837405,461047.25,376357.75,Active,2022-08-13,2027-08-13
CC002476,C08902,Platinum,684202,204614.76,479587.24,Active,2026-04-12,2031-04-12
CC002477,C05327,Platinum,1918761,1424918.23,493842.77,Active,2024-10-27,2029-10-27
CC002478,C01232,Platinum,272827,117022.42,155804.58,Active,2025-11-15,2030-11-15
CC002479,C09748,Gold,515619,150700.73,364918.27,Active,2023-08-18,2028-08-18
CC002480,C06618,Gold,783480,503173.89,280306.11,Active,2026-07-18,2031-07-18
CC002481,C08826,Gold,512941,301363.02,211577.98,Active,2025-05-22,2030-05-22
CC002482,C01581,Platinum,327310,225893.96,101416.04,Active,2024-12-28,2029-12-28
CC002483,C03034,Platinum,1269792,169496.87,1100295.13,Active,2024-08-13,2029-08-13
CC002484,C09002,Silver,114635,80585.21,34049.79,Active,2024-09-15,2029-09-15
CC002485,C00330,Silver,53073,12409.09,40663.91,Active,2024-10-09,2029-10-09
CC002486,C00820,Gold,763670,605357.79,158312.21,Active,2025-07-16,2030-07-16
CC002487,C03331,Platinum,472302,339265.65,133036.35,Active,2026-03-04,2031-03-04
CC002488,C09323,Platinum,1438142,219359.11,1218782.89,Active,2023-04-26,2028-04-26
CC002489,C03607,Platinum,1595987,461141.99,1134845.01,Active,2025-11-19,2030-11-19
CC002490,C06162,Gold,683072,125638.11,557433.89,Active,2025-05-28,2030-05-28
CC002491,C05202,Gold,633370,345713.96,287656.04,Active,2023-06-02,2028-06-02
CC002492,C00736,Gold,452207,228147.16,224059.84,Active,2025-09-12,2030-09-12
CC002493,C04780,Platinum,537548,344488.06,193059.94,Active,2024-12-20,2029-12-20
CC002494,C03476,Gold,510624,305336.28,205287.72,Active,2026-08-03,2031-08-03
CC002495,C09499,Platinum,454149,255066.68,199082.32,Active,2026-08-02,2031-08-02
CC002496,C05507,Platinum,963612,147048.23,816563.77,Active,2026-07-22,2031-07-22
CC002497,C09622,Gold,426634,182473.61,244160.39,Active,2025-08-10,2030-08-10
CC002498,C06447,Gold,556987,137053.9,419933.1,Active,2026-03-10,2031-03-10
CC002499,C08557,Gold,528580,334243.11,194336.89,Active,2021-05-03,2026-05-03
CC002500,C02244,Silver,70369,48798.43,21570.57,Active,2026-04-20,2031-04-20
CC002501,C08613,Platinum,1562616,578016.38,984599.62,Active,2026-02-04,2031-02-04
CC002502,C03756,Platinum,1225765,791862.26,433902.74,Active,2022-12-24,2027-12-24
CC002503,C09391,Platinum,1144344,664161.47,480182.53,Blocked,2023-07-17,2028-07-17
CC002504,C00854,Gold,307022,62357.03,244664.97,Active,2025-11-05,2030-11-05
CC002505,C05224,Platinum,452248,50476.1,401771.9,Active,2022-08-20,2027-08-20
CC002506,C06740,Gold,699374,393971.26,305402.74,Active,2024-05-15,2029-05-15
CC002507,C09625,Platinum,1954071,310397.8,1643673.2,Active,2024-09-06,2029-09-06
CC002508,C09810,Gold,726584,291791.7,434792.3,Active,2026-05-06,2031-05-06
CC002509,C09445,Gold,587743,99016.41,488726.59,Active,2022-09-06,2027-09-06
CC002510,C08679,Gold,140779,33188.95,107590.05,Active,2026-05-23,2031-05-23
CC002511,C02990,Gold,489329,230324.19,259004.81,Active,2026-01-26,2031-01-26
CC002512,C05310,Silver,43073,23795.31,19277.69,Blocked,2025-09-02,2030-09-02
CC002513,C05032,Gold,255718,185789.59,69928.41,Active,2026-01-16,2031-01-16
CC002514,C04902,Gold,757980,129404.16,628575.84,Active,2025-04-23,2030-04-23
CC002515,C05140,Platinum,624211,233664.44,390546.56,Active,2025-01-05,2030-01-05
CC002516,C03472,Platinum,481298,214957.39,266340.61,Active,2022-10-15,2027-10-15
CC002517,C06987,Platinum,2135674,644108.14,1491565.86,Active,2026-05-16,2031-05-16
CC002518,C02000,Platinum,298820,68595.68,230224.32,Active,2024-06-06,2029-06-06
CC002519,C05340,Platinum,520155,362441.28,157713.72,Active,2024-08-04,2029-08-04
CC002520,C06613,Silver,48207,10444.13,37762.87,Active,2021-09-02,2026-09-02
CC002521,C06942,Gold,213353,120805.15,92547.85,Active,2026-08-02,2031-08-02
CC002522,C07813,Gold,476648,341699.55,134948.45,Active,2025-04-03,2030-04-03
CC002523,C08583,Gold,32551,16789.92,15761.08,Blocked,2024-08-03,2029-08-03
CC002524,C09131,Gold,712027,506431.32,205595.68,Active,2025-08-20,2030-08-20
CC002525,C05919,Gold,218235,108481.72,109753.28,Expired,2023-02-07,2028-02-07
CC002526,C00757,Platinum,750784,339506.42,411277.58,Active,2023-11-05,2028-11-05
CC002527,C05414,Platinum,1009699,316259.53,693439.47,Active,2025-10-28,2030-10-28
CC002528,C05000,Gold,567820,450199.03,117620.97,Active,2021-07-11,2026-07-11
CC002529,C01818,Gold,581985,245088.74,336896.26,Active,2025-12-18,2030-12-18
CC002530,C07385,Gold,549950,398142.18,151807.82,Active,2021-07-24,2026-07-24
CC002531,C04863,Platinum,707882,126663.27,581218.73,Active,2025-07-06,2030-07-06
CC002532,C04765,Gold,35433,7211.69,28221.31,Active,2026-08-01,2031-08-01
CC002533,C05079,Silver,67128,23497.22,43630.78,Active,2025-06-04,2030-06-04
CC002534,C06186,Silver,142910,50246.29,92663.71,Active,2024-02-13,2029-02-13
CC002535,C08811,Gold,596129,326150.3,269978.7,Blocked,2023-09-12,2028-09-12
CC002536,C02662,Platinum,2223549,1070508.75,1153040.25,Active,2026-03-16,2031-03-16
CC002537,C07416,Platinum,752501,167406.32,585094.68,Active,2024-03-05,2029-03-05
CC002538,C09575,Gold,547283,204529.7,342753.3,Active,2026-04-11,2031-04-11
CC002539,C02567,Gold,111087,25927.8,85159.2,Active,2020-07-31,2025-07-31
CC002540,C05124,Platinum,328934,132699.13,196234.87,Active,2024-11-13,2029-11-13
CC002541,C09921,Platinum,563853,170219.31,393633.69,Blocked,2024-07-10,2029-07-10
CC002542,C06513,Gold,354278,151072.02,203205.98,Active,2026-04-18,2031-04-18
CC002543,C05992,Platinum,2108193,1034487.34,1073705.66,Active,2026-02-18,2031-02-18
CC002544,C00729,Platinum,935510,617295.85,318214.15,Active,2023-08-06,2028-08-06
CC002545,C09148,Gold,496765,336721.93,160043.07,Active,2023-12-06,2028-12-06
CC002546,C04348,Gold,205337,82386.54,122950.46,Active,2025-08-24,2030-08-24
CC002547,C04757,Gold,463647,91061.73,372585.27,Active,2025-03-22,2030-03-22
CC002548,C09922,Gold,161594,91418.28,70175.72,Active,2025-03-11,2030-03-11
CC002549,C07758,Silver,52545,31486.96,21058.04,Active,2024-03-28,2029-03-28
CC002550,C06412,Platinum,1706076,869514.23,836561.77,Active,2022-07-21,2027-07-21
CC002551,C04204,Gold,696162,524247.81,171914.19,Active,2026-07-30,2031-07-30
CC002552,C07908,Platinum,605002,239456.34,365545.66,Blocked,2025-11-16,2030-11-16
CC002553,C08389,Platinum,1347903,1003023.0,344880.0,Active,2021-07-14,2026-07-14
CC002554,C03742,Platinum,1713972,985955.96,728016.04,Active,2025-01-16,2030-01-16
CC002555,C09631,Gold,409197,112535.03,296661.97,Active,2024-09-02,2029-09-02
CC002556,C03143,Gold,519811,83127.42,436683.58,Active,2020-10-10,2025-10-10
CC002557,C08217,Silver,173086,39526.01,133559.99,Active,2024-09-27,2029-09-27
CC002558,C00421,Platinum,300707,59247.37,241459.63,Active,2022-11-18,2027-11-18
CC002559,C08818,Gold,574927,245991.26,328935.74,Active,2026-07-31,2031-07-31
CC002560,C05811,Gold,630187,266505.32,363681.68,Active,2025-12-20,2030-12-20
CC002561,C08998,Silver,140341,22721.25,117619.75,Active,2025-05-26,2030-05-26
CC002562,C09865,Gold,93608,47386.77,46221.23,Active,2026-07-16,2031-07-16
CC002563,C05019,Platinum,793047,566603.27,226443.73,Active,2023-06-06,2028-06-06
CC002564,C09533,Platinum,332053,126864.0,205189.0,Active,2021-02-23,2026-02-23
CC002565,C04919,Gold,165792,69989.84,95802.16,Active,2024-12-16,2029-12-16
CC002566,C09113,Silver,58062,19360.1,38701.9,Active,2024-08-20,2029-08-20
CC002567,C00114,Gold,704855,411223.0,293632.0,Active,2023-01-12,2028-01-12
CC002568,C07502,Gold,735634,454294.01,281339.99,Active,2026-06-15,2031-06-15
CC002569,C09876,Silver,67788,33448.94,34339.06,Blocked,2026-05-15,2031-05-15
CC002570,C06230,Gold,362293,112537.1,249755.9,Active,2026-07-29,2031-07-29
CC002571,C05757,Platinum,813528,540127.1,273400.9,Active,2025-08-16,2030-08-16
CC002572,C02617,Gold,270403,27047.06,243355.94,Active,2026-08-03,2031-08-03
CC002573,C05313,Gold,301568,82341.41,219226.59,Active,2021-06-27,2026-06-27
CC002574,C07599,Gold,730374,299943.5,430430.5,Active,2023-02-09,2028-02-09
CC002575,C08205,Platinum,1648418,723002.18,925415.82,Active,2023-10-10,2028-10-10
CC002576,C08378,Gold,773276,218210.81,555065.19,Active,2026-05-30,2031-05-30
CC002577,C01185,Gold,329180,132543.53,196636.47,Active,2022-02-17,2027-02-17
CC002578,C09450,Gold,452373,99315.26,353057.74,Active,2026-06-03,2031-06-03
CC002579,C08001,Platinum,1798576,784766.42,1013809.58,Active,2023-01-24,2028-01-24
CC002580,C05318,Gold,716910,256035.51,460874.49,Active,2026-07-26,2031-07-26
CC002581,C01108,Gold,312549,132762.87,179786.13,Active,2025-05-31,2030-05-31
CC002582,C06166,Gold,497189,208798.3,288390.7,Active,2025-06-06,2030-06-06
CC002583,C05289,Gold,517468,64092.8,453375.2,Active,2026-03-21,2031-03-21
CC002584,C06519,Platinum,1732140,224904.97,1507235.03,Active,2026-07-16,2031-07-16
CC002585,C03639,Platinum,1781272,1278413.45,502858.55,Active,2025-04-13,2030-04-13
CC002586,C08849,Silver,71501,25055.62,46445.38,Active,2023-01-10,2028-01-10
CC002587,C09162,Gold,565779,414028.79,151750.21,Active,2022-09-07,2027-09-07
CC002588,C07398,Platinum,1165946,651931.1,514014.9,Active,2026-02-28,2031-02-28
CC002589,C08591,Platinum,555772,234334.16,321437.84,Active,2023-01-03,2028-01-03
CC002590,C05998,Gold,517645,386387.75,131257.25,Active,2026-06-19,2031-06-19
CC002591,C06680,Platinum,707243,257129.45,450113.55,Active,2022-12-03,2027-12-03
CC002592,C07184,Silver,181005,107869.95,73135.05,Active,2025-06-15,2030-06-15
CC002593,C07032,Platinum,471818,89926.33,381891.67,Active,2024-06-10,2029-06-10
CC002594,C02969,Gold,121251,61734.37,59516.63,Active,2025-07-15,2030-07-15
CC002595,C07979,Gold,230955,160842.1,70112.9,Active,2022-02-27,2027-02-27
CC002596,C07585,Silver,57845,26007.33,31837.67,Active,2022-08-20,2027-08-20
CC002597,C04165,Gold,442781,348437.6,94343.4,Active,2025-03-22,2030-03-22
CC002598,C06737,Platinum,1296222,225286.32,1070935.68,Active,2026-04-04,2031-04-04
CC002599,C07335,Platinum,602740,379165.48,223574.52,Active,2024-01-09,2029-01-09
CC002600,C03678,Gold,462651,83338.09,379312.91,Active,2023-04-29,2028-04-29
CC002601,C02947,Gold,592505,310812.31,281692.69,Active,2024-08-02,2029-08-02
